Week,1960-1969,Afweer,Aids,Amantadine,Antigene drift,Antigene shift,Astma,Aviaire influenza,Azerbeidzjan,Aziatische griep,Bloedtransfusie,Borstvoeding,Buikgriep,COPD,Cytostaticum,Darminfectie,Diabetes mellitus,Ebola,Echinacea (plant),Eerste Wereldoorlog,Eiwitmantel,Endemie (geneeskunde),Epidemie,Genetica,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N9,Hemagglutinine,Hiv,Hoest,Hoesten,Hong Kong griep,Hongkong,Hongkonggriep,Hoofdpijn,Immuundeficiëntie,Immuunsysteem,Incubatieperiode,Infectie,Infectieziekte,Influenza,Influenzavirus A,Keel (anatomie),Keelpijn,Koorts,Koude rilling,Koude rillingen,La Gloria (Veracruz),Lijst van longziekten,Marburgvirus,Mexicaanse griep,Morbiditeitsgraad,Mortaliteit,Mutatie (biologie),Neuraminidase,Opportunistische infectie,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Pandemrix,Pathogeen,Pokken,Pulmonologie,Recombinatie (genetica),SARS,Spaanse griep,Spierpijn,Steenpuist,Symptoom,Vaccin,Varkensgriep,Verkoudheid,Virologie,Virulentie,Virus (biologie),Virusinfectie,Vogelgriep,Vogelpest,Wereldgezondheidsorganisatie,Ziekte
2012-11,,420.0,4118.0,,0.0,0.0,,0.0,1738.0,0.0,1066.0,1164.0,2671.0,,26.0,195.0,,,0.0,0.0,56.0,0.0,,,3562.0,53.0,,,,,,,91.0,,683.0,116.0,0.0,5793.0,104.0,1346.0,0.0,1714.0,782.0,1361.0,667.0,,,0.0,157.0,6150.0,0.0,0.0,0.0,0.0,,0.0,97.0,198.0,0.0,110.0,0.0,,,,,,382.0,,126.0,0.0,765.0,0.0,1488.0,1981.0,477.0,,83.0,1298.0,109.0,137.0,0.0,7.0,83.0,740.0,535.0,806.0
2012-12,,319.0,3435.0,,0.0,0.0,,0.0,1406.0,0.0,918.0,870.0,2183.0,,25.0,157.0,,,0.0,0.0,48.0,0.0,,,2724.0,57.0,,,,,,,78.0,,617.0,121.0,0.0,4434.0,105.0,1234.0,0.0,1316.0,630.0,1213.0,701.0,,,0.0,132.0,5734.0,0.0,0.0,0.0,0.0,,0.0,99.0,159.0,0.0,84.0,0.0,,,,,,396.0,,85.0,0.0,367.0,0.0,1361.0,1846.0,440.0,,109.0,1159.0,104.0,159.0,0.0,3.0,70.0,665.0,415.0,695.0
2012-13,,351.0,3405.0,,0.0,0.0,,0.0,1947.0,0.0,856.0,587.0,1750.0,,14.0,194.0,,,0.0,0.0,44.0,0.0,,,2169.0,48.0,,,,,,,59.0,,557.0,98.0,0.0,3926.0,84.0,1073.0,1.0,1441.0,523.0,1163.0,780.0,,,0.0,137.0,5232.0,0.0,0.0,0.0,0.0,,0.0,85.0,180.0,0.0,62.0,0.0,,,,,,372.0,,112.0,0.0,415.0,0.0,1311.0,1791.0,428.0,,75.0,1115.0,106.0,124.0,0.0,5.0,42.0,272.0,428.0,697.0
2012-14,,290.0,2601.0,,0.0,0.0,,0.0,1540.0,0.0,934.0,629.0,1519.0,,19.0,172.0,,,0.0,0.0,50.0,0.0,,,1663.0,45.0,,,,,,,73.0,,570.0,102.0,0.0,3412.0,76.0,1050.0,0.0,1217.0,489.0,1046.0,644.0,,,0.0,136.0,4489.0,0.0,0.0,0.0,0.0,,0.0,67.0,148.0,0.0,65.0,0.0,,,,,,335.0,,108.0,0.0,387.0,0.0,1265.0,1657.0,408.0,,77.0,1094.0,73.0,111.0,0.0,6.0,40.0,232.0,454.0,680.0
2012-15,,338.0,2785.0,,0.0,0.0,,0.0,1758.0,0.0,942.0,687.0,1739.0,,18.0,153.0,,,0.0,0.0,54.0,0.0,,,1750.0,33.0,,,,,,,59.0,,489.0,105.0,0.0,3411.0,77.0,1335.0,0.0,1497.0,591.0,1066.0,697.0,88.0,,0.0,151.0,5224.0,0.0,0.0,0.0,0.0,,0.0,74.0,190.0,0.0,63.0,0.0,,,,,,415.0,,110.0,0.0,419.0,0.0,1314.0,1744.0,352.0,,81.0,1156.0,103.0,127.0,0.0,5.0,39.0,253.0,370.0,678.0
2012-16,,373.0,3271.0,,0.0,0.0,,0.0,1614.0,0.0,1042.0,730.0,1551.0,,17.0,208.0,,,0.0,0.0,58.0,0.0,,,1866.0,64.0,,,,,,,47.0,,526.0,83.0,0.0,3548.0,79.0,1346.0,1.0,1356.0,720.0,1170.0,727.0,88.0,,0.0,139.0,5299.0,0.0,0.0,0.0,0.0,,0.0,73.0,179.0,0.0,52.0,0.0,,,,,,391.0,,125.0,0.0,446.0,0.0,1443.0,1721.0,461.0,,87.0,1283.0,116.0,147.0,0.0,3.0,53.0,311.0,422.0,839.0
2012-17,,263.0,2830.0,,0.0,0.0,,0.0,1428.0,0.0,747.0,804.0,1537.0,,18.0,206.0,,,0.0,0.0,59.0,0.0,,,1680.0,41.0,,,,,,,52.0,,489.0,98.0,0.0,3361.0,66.0,1296.0,0.0,1144.0,569.0,928.0,616.0,78.0,,0.0,154.0,4882.0,0.0,0.0,0.0,0.0,,0.0,71.0,160.0,0.0,41.0,0.0,,,,,,303.0,,118.0,0.0,584.0,0.0,1226.0,1597.0,445.0,343.0,267.0,1144.0,96.0,94.0,0.0,6.0,48.0,209.0,427.0,676.0
2012-18,,223.0,3261.0,,0.0,0.0,,0.0,1926.0,0.0,772.0,751.0,1478.0,,12.0,180.0,,,0.0,0.0,58.0,0.0,,,1285.0,34.0,,,,,,,30.0,,463.0,89.0,0.0,3260.0,56.0,1166.0,0.0,1163.0,462.0,998.0,591.0,69.0,,0.0,130.0,4294.0,0.0,0.0,0.0,0.0,,0.0,72.0,134.0,0.0,38.0,0.0,,,,,,328.0,,141.0,0.0,346.0,0.0,1050.0,1490.0,388.0,285.0,74.0,973.0,106.0,101.0,0.0,8.0,33.0,214.0,360.0,585.0
2012-19,,351.0,3339.0,,0.0,0.0,,0.0,1990.0,0.0,890.0,831.0,1596.0,,9.0,236.0,,,0.0,0.0,42.0,0.0,,,1499.0,36.0,,,,,,,58.0,,469.0,112.0,0.0,3260.0,65.0,1470.0,0.0,1371.0,591.0,1163.0,740.0,59.0,,0.0,143.0,4821.0,0.0,0.0,0.0,0.0,,0.0,87.0,186.0,0.0,54.0,0.0,,,,,,347.0,,103.0,0.0,374.0,0.0,1314.0,1570.0,422.0,353.0,81.0,1024.0,119.0,126.0,0.0,5.0,66.0,233.0,466.0,700.0
2012-20,,337.0,2805.0,,0.0,0.0,,0.0,4577.0,0.0,741.0,718.0,1359.0,,19.0,207.0,,,0.0,0.0,36.0,0.0,,,1172.0,42.0,,,,,,,51.0,,434.0,80.0,0.0,3080.0,58.0,1458.0,0.0,1471.0,541.0,1054.0,650.0,108.0,,0.0,127.0,4159.0,0.0,0.0,0.0,0.0,,0.0,71.0,151.0,0.0,68.0,0.0,29.0,,,,,323.0,,111.0,0.0,319.0,0.0,1113.0,1590.0,328.0,320.0,75.0,1004.0,101.0,108.0,0.0,2.0,28.0,167.0,325.0,669.0
2012-21,,417.0,3070.0,,0.0,0.0,,0.0,34384.0,0.0,897.0,662.0,1403.0,,18.0,194.0,,,0.0,0.0,71.0,0.0,,,1204.0,36.0,,,,,,,66.0,,454.0,83.0,0.0,2949.0,45.0,1120.0,1.0,1723.0,512.0,969.0,621.0,71.0,,0.0,122.0,4140.0,0.0,0.0,0.0,0.0,,0.0,94.0,207.0,0.0,64.0,0.0,29.0,,,,,336.0,,122.0,0.0,352.0,0.0,1090.0,1647.0,338.0,377.0,57.0,941.0,123.0,145.0,0.0,4.0,27.0,212.0,375.0,759.0
2012-22,,379.0,3744.0,,0.0,0.0,,0.0,4694.0,0.0,940.0,847.0,1782.0,,28.0,199.0,,,0.0,0.0,60.0,0.0,,,1181.0,38.0,,,,,,,79.0,,493.0,96.0,0.0,3239.0,76.0,1110.0,0.0,1684.0,573.0,1173.0,665.0,89.0,,0.0,107.0,4628.0,0.0,0.0,0.0,0.0,,0.0,110.0,263.0,0.0,90.0,0.0,25.0,,,320.0,,486.0,,147.0,0.0,377.0,0.0,1110.0,1809.0,391.0,497.0,67.0,1220.0,124.0,208.0,0.0,5.0,30.0,205.0,482.0,911.0
2012-23,,487.0,4111.0,,0.0,0.0,,0.0,2265.0,0.0,1142.0,861.0,1834.0,,17.0,253.0,,,0.0,0.0,57.0,0.0,,,1518.0,54.0,,,,,,,124.0,,519.0,86.0,0.0,3268.0,79.0,1308.0,0.0,1693.0,601.0,1270.0,687.0,83.0,,0.0,134.0,5080.0,0.0,0.0,0.0,0.0,,0.0,114.0,258.0,0.0,112.0,0.0,26.0,,,302.0,,476.0,,120.0,0.0,378.0,0.0,1348.0,1854.0,438.0,385.0,88.0,954.0,174.0,186.0,0.0,4.0,41.0,266.0,479.0,869.0
2012-24,,381.0,3684.0,,0.0,0.0,,0.0,1729.0,0.0,1150.0,797.0,1468.0,,21.0,180.0,0.0,,0.0,0.0,51.0,0.0,,,1214.0,74.0,,,,,,,71.0,,423.0,82.0,0.0,2919.0,57.0,1298.0,0.0,1732.0,575.0,1135.0,752.0,64.0,,0.0,134.0,4783.0,0.0,0.0,0.0,0.0,,0.0,102.0,258.0,0.0,87.0,0.0,19.0,,,333.0,,475.0,,146.0,0.0,312.0,0.0,1160.0,1844.0,375.0,331.0,100.0,897.0,122.0,149.0,0.0,5.0,35.0,220.0,400.0,720.0
2012-25,,369.0,2902.0,,0.0,0.0,,0.0,1545.0,0.0,924.0,809.0,1373.0,,14.0,213.0,0.0,,0.0,0.0,46.0,0.0,,,1229.0,39.0,,,,,,,81.0,,437.0,79.0,0.0,2969.0,51.0,1290.0,3.0,1566.0,659.0,1858.0,603.0,72.0,,0.0,103.0,4972.0,0.0,0.0,0.0,0.0,,0.0,114.0,229.0,0.0,76.0,0.0,25.0,,,273.0,,354.0,,135.0,0.0,329.0,0.0,1288.0,1977.0,449.0,331.0,74.0,884.0,129.0,120.0,0.0,6.0,48.0,254.0,317.0,736.0
2012-26,,316.0,2230.0,,0.0,0.0,,0.0,1248.0,0.0,726.0,708.0,1247.0,,18.0,168.0,0.0,,0.0,0.0,43.0,0.0,,,938.0,37.0,,,,,,,54.0,,400.0,64.0,0.0,2872.0,67.0,1237.0,3.0,1201.0,448.0,1042.0,418.0,56.0,,0.0,107.0,4362.0,0.0,0.0,0.0,0.0,,0.0,76.0,162.0,0.0,69.0,0.0,19.0,,,224.0,0.0,284.0,,127.0,0.0,775.0,0.0,982.0,1591.0,316.0,290.0,59.0,792.0,98.0,119.0,0.0,3.0,43.0,189.0,285.0,670.0
2012-27,,191.0,1868.0,,0.0,0.0,,0.0,1240.0,0.0,687.0,700.0,1277.0,,18.0,167.0,0.0,,0.0,0.0,36.0,0.0,,,732.0,32.0,,,,,,,28.0,,359.0,95.0,0.0,2961.0,71.0,1113.0,2.0,4760.0,392.0,956.0,425.0,48.0,,0.0,99.0,3946.0,0.0,0.0,0.0,0.0,,0.0,60.0,142.0,0.0,24.0,0.0,17.0,,,159.0,0.0,250.0,,128.0,0.0,271.0,0.0,907.0,1731.0,336.0,348.0,71.0,619.0,82.0,95.0,0.0,4.0,30.0,168.0,235.0,589.0
2012-28,,124.0,2091.0,,0.0,0.0,,0.0,1113.0,0.0,555.0,583.0,1314.0,,23.0,130.0,0.0,,0.0,0.0,25.0,0.0,,,753.0,25.0,,,,,,,33.0,,313.0,90.0,0.0,2595.0,56.0,1101.0,2.0,1370.0,361.0,940.0,418.0,47.0,,0.0,80.0,3698.0,0.0,0.0,0.0,0.0,,0.0,33.0,128.0,0.0,28.0,0.0,14.0,,,158.0,2.0,198.0,,134.0,0.0,301.0,0.0,1049.0,1678.0,292.0,240.0,67.0,605.0,80.0,75.0,0.0,4.0,23.0,136.0,201.0,590.0
2012-29,444.0,113.0,2021.0,,0.0,0.0,,0.0,981.0,0.0,620.0,594.0,1183.0,2000.0,28.0,147.0,0.0,,0.0,0.0,25.0,0.0,,,773.0,58.0,,,,,,,28.0,,310.0,83.0,0.0,2594.0,48.0,1023.0,5.0,724.0,347.0,908.0,432.0,52.0,,0.0,89.0,3473.0,0.0,0.0,0.0,0.0,,0.0,46.0,133.0,0.0,30.0,0.0,10.0,,,252.0,0.0,179.0,,107.0,0.0,234.0,0.0,975.0,1720.0,271.0,163.0,66.0,623.0,87.0,62.0,0.0,2.0,30.0,154.0,206.0,482.0
2012-30,436.0,77.0,1795.0,,0.0,0.0,,0.0,1281.0,0.0,575.0,554.0,1104.0,2033.0,17.0,134.0,0.0,,0.0,0.0,35.0,0.0,,,596.0,28.0,,,,,,,30.0,,295.0,73.0,0.0,4117.0,137.0,899.0,2.0,697.0,355.0,754.0,301.0,92.0,,0.0,77.0,3282.0,0.0,0.0,0.0,0.0,,0.0,54.0,164.0,0.0,40.0,0.0,15.0,,,284.0,0.0,176.0,,97.0,0.0,326.0,0.0,821.0,1527.0,234.0,147.0,146.0,507.0,75.0,49.0,0.0,6.0,33.0,151.0,172.0,405.0
2012-31,517.0,120.0,1877.0,,0.0,0.0,,0.0,1434.0,0.0,530.0,648.0,1411.0,1947.0,25.0,177.0,0.0,,0.0,0.0,31.0,0.0,,,672.0,25.0,,,,,,,32.0,,299.0,70.0,0.0,3386.0,41.0,1116.0,2.0,652.0,372.0,799.0,395.0,57.0,,0.0,86.0,3551.0,0.0,0.0,0.0,0.0,,0.0,49.0,115.0,0.0,28.0,0.0,20.0,,,140.0,0.0,183.0,,100.0,0.0,286.0,0.0,969.0,1546.0,253.0,162.0,115.0,546.0,74.0,67.0,0.0,11.0,26.0,138.0,183.0,488.0
2012-32,450.0,129.0,1930.0,,0.0,0.0,,0.0,1463.0,0.0,578.0,638.0,1267.0,1928.0,19.0,159.0,0.0,,0.0,0.0,28.0,0.0,,,668.0,25.0,,,,,,,26.0,,282.0,64.0,0.0,3723.0,30.0,1109.0,4.0,730.0,318.0,848.0,349.0,39.0,,0.0,96.0,3538.0,0.0,0.0,0.0,0.0,,0.0,42.0,108.0,0.0,26.0,0.0,14.0,,,139.0,0.0,209.0,,128.0,0.0,286.0,0.0,1005.0,1454.0,280.0,175.0,83.0,555.0,65.0,71.0,0.0,5.0,36.0,331.0,165.0,524.0
2012-33,608.0,140.0,1860.0,,0.0,0.0,,0.0,1199.0,0.0,669.0,594.0,1363.0,1986.0,22.0,157.0,0.0,,0.0,0.0,25.0,0.0,,,701.0,43.0,,,,,,,29.0,,248.0,64.0,0.0,2799.0,53.0,1067.0,0.0,803.0,323.0,975.0,345.0,62.0,,0.0,110.0,3932.0,0.0,0.0,0.0,0.0,,0.0,46.0,105.0,0.0,29.0,0.0,9.0,,,219.0,0.0,228.0,,149.0,0.0,391.0,0.0,971.0,1397.0,281.0,165.0,60.0,547.0,63.0,66.0,0.0,8.0,39.0,180.0,195.0,480.0
2012-34,700.0,201.0,2241.0,,0.0,0.0,,0.0,1090.0,0.0,771.0,706.0,1603.0,2281.0,30.0,202.0,0.0,,0.0,0.0,25.0,0.0,,,796.0,39.0,,,,,,,29.0,,343.0,70.0,0.0,2889.0,41.0,1260.0,6.0,893.0,433.0,1141.0,434.0,60.0,0.0,0.0,107.0,4427.0,0.0,0.0,0.0,0.0,,0.0,49.0,157.0,0.0,35.0,0.0,12.0,,,160.0,0.0,239.0,,132.0,0.0,414.0,0.0,1074.0,1539.0,343.0,224.0,72.0,626.0,92.0,67.0,0.0,5.0,34.0,143.0,223.0,683.0
2012-35,768.0,202.0,1927.0,,0.0,0.0,,0.0,1123.0,0.0,701.0,701.0,1626.0,2529.0,25.0,178.0,0.0,,0.0,0.0,21.0,0.0,,,928.0,41.0,,,,,,,32.0,,354.0,63.0,0.0,2680.0,39.0,1166.0,1.0,1011.0,500.0,1137.0,714.0,69.0,0.0,0.0,112.0,4454.0,0.0,0.0,0.0,0.0,,0.0,78.0,275.0,0.0,45.0,0.0,16.0,,,229.0,0.0,368.0,,122.0,0.0,346.0,0.0,1153.0,1632.0,349.0,235.0,56.0,787.0,117.0,103.0,0.0,2.0,44.0,197.0,318.0,714.0
2012-36,891.0,404.0,2352.0,,0.0,0.0,,0.0,1655.0,0.0,722.0,707.0,1714.0,2561.0,25.0,157.0,0.0,,0.0,0.0,30.0,0.0,,,1336.0,61.0,,,,,,,38.0,,368.0,65.0,0.0,2975.0,51.0,1156.0,4.0,1436.0,608.0,1466.0,761.0,85.0,0.0,0.0,122.0,5334.0,0.0,0.0,0.0,0.0,357.0,0.0,88.0,514.0,0.0,42.0,0.0,19.0,77.0,,290.0,0.0,427.0,,153.0,0.0,374.0,0.0,1176.0,1373.0,401.0,227.0,55.0,971.0,144.0,116.0,0.0,11.0,56.0,215.0,500.0,882.0
2012-37,1336.0,498.0,2898.0,,0.0,0.0,,0.0,1451.0,0.0,843.0,782.0,2016.0,3151.0,27.0,199.0,0.0,1930.0,0.0,0.0,36.0,0.0,,,1926.0,99.0,,,,,,,46.0,,448.0,95.0,0.0,2965.0,81.0,1247.0,1.0,1697.0,646.0,1802.0,923.0,95.0,0.0,0.0,119.0,5720.0,0.0,0.0,0.0,0.0,291.0,0.0,85.0,356.0,0.0,36.0,0.0,25.0,84.0,,385.0,0.0,552.0,,135.0,0.0,400.0,0.0,1198.0,1401.0,427.0,345.0,77.0,1318.0,147.0,154.0,0.0,14.0,44.0,232.0,518.0,966.0
2012-38,1129.0,473.0,3272.0,,0.0,0.0,,0.0,1635.0,0.0,925.0,862.0,2320.0,3601.0,24.0,150.0,0.0,971.0,0.0,0.0,30.0,0.0,,,2373.0,120.0,,,,,,,47.0,,411.0,82.0,0.0,3019.0,48.0,1310.0,1.0,1700.0,781.0,1627.0,890.0,120.0,0.0,0.0,131.0,6419.0,0.0,0.0,0.0,0.0,150.0,0.0,76.0,240.0,0.0,35.0,0.0,46.0,76.0,,335.0,0.0,521.0,,101.0,0.0,436.0,0.0,1212.0,1372.0,457.0,301.0,98.0,1807.0,180.0,150.0,0.0,12.0,49.0,364.0,373.0,1065.0
2012-39,1359.0,402.0,3278.0,,0.0,0.0,,0.0,1363.0,0.0,1458.0,745.0,2246.0,3644.0,30.0,181.0,0.0,874.0,0.0,0.0,41.0,0.0,,,2766.0,165.0,,,,,,,48.0,,445.0,64.0,0.0,3241.0,53.0,1304.0,2.0,1639.0,829.0,1415.0,716.0,121.0,0.0,0.0,139.0,6328.0,0.0,0.0,0.0,0.0,588.0,0.0,96.0,267.0,0.0,36.0,0.0,64.0,76.0,,327.0,0.0,521.0,,117.0,0.0,1890.0,0.0,1259.0,1429.0,470.0,308.0,84.0,2080.0,183.0,145.0,0.0,13.0,49.0,379.0,393.0,1018.0
2012-40,1318.0,334.0,3335.0,,0.0,0.0,,0.0,1405.0,0.0,1450.0,841.0,2688.0,4288.0,34.0,189.0,0.0,605.0,0.0,0.0,49.0,0.0,,1359.0,2958.0,269.0,,,,,,,61.0,,446.0,84.0,0.0,4100.0,55.0,1408.0,1.0,1688.0,968.0,1344.0,779.0,138.0,0.0,0.0,152.0,6325.0,0.0,0.0,0.0,0.0,183.0,0.0,156.0,302.0,0.0,49.0,0.0,73.0,100.0,,314.0,0.0,521.0,,134.0,0.0,517.0,0.0,1364.0,1549.0,502.0,302.0,76.0,2078.0,136.0,126.0,0.0,9.0,69.0,364.0,428.0,1047.0
2012-41,1253.0,378.0,3094.0,,0.0,0.0,,0.0,1276.0,0.0,1298.0,748.0,2685.0,3719.0,19.0,199.0,0.0,558.0,0.0,0.0,44.0,0.0,,1361.0,2833.0,460.0,,,,,,,48.0,,500.0,88.0,0.0,3322.0,65.0,1450.0,1.0,1621.0,899.0,1374.0,756.0,142.0,0.0,0.0,133.0,5853.0,0.0,0.0,0.0,0.0,138.0,0.0,117.0,250.0,0.0,49.0,0.0,66.0,120.0,,510.0,2.0,678.0,,117.0,0.0,451.0,0.0,1383.0,1684.0,442.0,305.0,97.0,1945.0,139.0,133.0,0.0,9.0,45.0,375.0,457.0,1138.0
2012-42,1108.0,343.0,4633.0,,0.0,0.0,,0.0,1506.0,0.0,1470.0,795.0,2923.0,4088.0,29.0,178.0,0.0,521.0,0.0,0.0,37.0,0.0,,1212.0,2391.0,508.0,,,,,,,55.0,,477.0,85.0,0.0,3044.0,57.0,1487.0,1.0,1558.0,743.0,1278.0,769.0,112.0,0.0,0.0,107.0,5630.0,0.0,0.0,0.0,0.0,174.0,0.0,111.0,268.0,0.0,51.0,0.0,62.0,99.0,,329.0,0.0,432.0,,132.0,0.0,421.0,0.0,1252.0,1772.0,476.0,342.0,97.0,1466.0,127.0,149.0,0.0,6.0,39.0,258.0,489.0,847.0
